member_a_id,member_b_id,member_a_name,member_b_name,metric
L000504,R000307,Richard Lugar,Pat Roberts,0.0
H000338,J000072,Orrin Hatch,James Jeffords,1.0
L000261,R000361,Carl Levin,John Rockefeller,0.0
D000595,L000550,Jim DeMint,Mary Landrieu,2.0
C000560,M000639,Tom Coburn,Robert Menendez,0.0
C000705,S001078,Kent Conrad,John Sununu,1.0
A000069,R000307,Daniel Akaka,Pat Roberts,0.0
O000167,R000361,Barack Obama,John Rockefeller,0.0
C001041,S000148,Hillary Clinton,Charles Schumer,0.0
C001057,S000770,Norm Coleman,Debbie Stabenow,0.0
F000439,S000888,William Frist,Ted Stevens,1.0
B001135,D000595,Richard Burr,Jim DeMint,2.0
C001057,S000663,Norm Coleman,Olympia Snowe,1.0
H001028,S000663,Chuck Hagel,Olympia Snowe,3.0
I000024,N000032,James Inhofe,Bill Nelson,0.0
G000359,L000550,Lindsey Graham,Mary Landrieu,1.0
L000304,M001111,Joseph Lieberman,Patty Murray,0.0
B000468,L000304,Jeff Bingaman,Joseph Lieberman,0.0
C000127,C000560,Maria Cantwell,Tom Coburn,0.0
C000174,F000439,Thomas Carper,William Frist,1.0
S001141,S000770,Jeff Sessions,Debbie Stabenow,0.0
A000109,M000702,Wayne Allard,Barbara Mikulski,0.0
D000596,M000702,Mark Dayton,Barbara Mikulski,1.0
C001041,S000888,Hillary Clinton,Ted Stevens,0.0
D000601,S000888,Elizabeth Dole,Ted Stevens,1.0
D000388,D000407,Christopher Dodd,Pete Domenici,0.0
B000444,N000180,Joseph Biden,Ben Nelson,0.0
S000064,S001142,Paul Sarbanes,Gordon Smith,0.0
L000123,L000035,Frank Lautenberg,Blanche Lincoln,0.0
C000174,C001041,Thomas Carper,Hillary Clinton,0.0
B000243,B000611,Max Baucus,Christopher Bond,1.0
I000024,L000447,James Inhofe,Trent Lott,2.0
C000286,R000307,Saxby Chambliss,Pat Roberts,2.0
B000611,L000123,Christopher Bond,Frank Lautenberg,0.0
D000596,R000146,Mark Dayton,Harry Reid,0.0
A000109,R000146,Wayne Allard,Harry Reid,0.0
A000360,M000303,Lamar Alexander,John McCain,3.0
B001066,D000595,Jim Bunning,Jim DeMint,2.0
H001016,L000123,Kay Hutchison,Frank Lautenberg,0.0
K000105,V000127,Edward Kennedy,David Vitter,2.0
M001111,S000663,Patty Murray,Olympia Snowe,1.0
A000121,S001142,George Allen,Gordon Smith,2.0
M000355,P000590,Mitch McConnell,Mark Pryor,1.0
B001210,I000055,Robert Byrd,Johnny Isakson,1.0
B001233,M001153,Evan Bayh,Lisa Murkowski,0.0
A000360,B001135,Lamar Alexander,Richard Burr,2.0
D000595,M001153,Jim DeMint,Lisa Murkowski,1.0
J000177,T000250,Tim Johnson,John Thune,1.0
E000194,H000206,John Ensign,Tom Harkin,0.0
C000174,L000504,Thomas Carper,Richard Lugar,1.0
B001210,G000359,Robert Byrd,Lindsey Graham,1.0
K000352,T000162,Jon Kyl,Craig Thomas,1.0
H000338,M000639,Orrin Hatch,Robert Menendez,0.0
K000105,L000447,Edward Kennedy,Trent Lott,0.0
R000361,T000024,John Rockefeller,James Talent,1.0
D000601,S001078,Elizabeth Dole,John Sununu,1.0
F000062,F000439,Dianne Feinstein,William Frist,1.0
C001042,M001162,Jon Corzine,Mel Martinez,0.0
B001066,M000639,Jim Bunning,Robert Menendez,0.0
C000567,T000162,Thad Cochran,Craig Thomas,1.0
B000243,H001016,Max Baucus,Kay Hutchison,1.0
H000206,K000352,Tom Harkin,Jon Kyl,0.0
C000560,D000432,Tom Coburn,Byron Dorgan,1.0
B000711,R000122,Barbara Boxer,Jack Reed,0.0
S001163,T000162,Ken Salazar,Craig Thomas,1.0
M000639,T000024,Robert Menendez,James Talent,0.0
J000072,R000122,James Jeffords,Jack Reed,1.0
R000146,S000059,Harry Reid,Richard Santorum,0.0
B001210,D000432,Robert Byrd,Byron Dorgan,1.0
C001035,M000303,Susan Collins,John McCain,2.0
C001056,L000123,John Cornyn,Frank Lautenberg,1.0
B000243,S000320,Max Baucus,Richard Shelby,1.0
B001126,M000639,Conrad Burns,Robert Menendez,0.0
B000444,L000447,Joseph Biden,Trent Lott,0.0
B001135,M000639,Richard Burr,Robert Menendez,0.0
D000407,P000590,Pete Domenici,Mark Pryor,1.0
B001126,C000880,Conrad Burns,Michael Crapo,1.0
A000121,S001141,George Allen,Jeff Sessions,3.0
E000285,L000504,Michael Enzi,Richard Lugar,0.0
L000550,S000064,Mary Landrieu,Paul Sarbanes,0.0
C000127,L000550,Maria Cantwell,Mary Landrieu,0.0
J000177,K000105,Tim Johnson,Edward Kennedy,0.0
C000560,D000595,Tom Coburn,Jim DeMint,2.0
D000596,V000126,Mark Dayton,George Voinovich,0.0
A000109,V000126,Wayne Allard,George Voinovich,2.0
K000148,R000146,John Kerry,Harry Reid,0.0
J000072,M001153,James Jeffords,Lisa Murkowski,0.0
C001056,S000770,John Cornyn,Debbie Stabenow,0.0
I000055,L000261,Johnny Isakson,Carl Levin,0.0
D000388,N000180,Christopher Dodd,Ben Nelson,0.0
C000880,L000035,Michael Crapo,Blanche Lincoln,1.0
B001135,C000127,Richard Burr,Maria Cantwell,0.0
C001041,S000059,Hillary Clinton,Richard Santorum,0.0
R000361,W000779,John Rockefeller,Ron Wyden,0.0
C001042,K000352,Jon Corzine,Jon Kyl,0.0
A000109,T000250,Wayne Allard,John Thune,2.0
D000596,T000250,Mark Dayton,John Thune,0.0
C000567,M001162,Thad Cochran,Mel Martinez,3.0
C000705,D000432,Kent Conrad,Byron Dorgan,1.0
C000127,T000024,Maria Cantwell,James Talent,2.0
D000563,G000445,Richard Durbin,Judd Gregg,0.0
B001066,C000127,Jim Bunning,Maria Cantwell,0.0
L000504,S000148,Richard Lugar,Charles Schumer,1.0
M000639,T000250,Robert Menendez,John Thune,0.0
O000167,S000709,Barack Obama,Arlen Specter,0.0
C000560,I000055,Tom Coburn,Johnny Isakson,2.0
A000121,B000711,George Allen,Barbara Boxer,0.0
P000590,W000779,Mark Pryor,Ron Wyden,0.0
H000206,T000162,Tom Harkin,Craig Thomas,1.0
A000069,M000702,Daniel Akaka,Barbara Mikulski,0.0
A000121,F000062,George Allen,Dianne Feinstein,1.0
C000858,S000059,Larry Craig,Richard Santorum,2.0
B001210,D000595,Robert Byrd,Jim DeMint,1.0
E000194,L000261,John Ensign,Carl Levin,0.0
B000611,C000880,Christopher Bond,Michael Crapo,1.0
C000567,E000194,Thad Cochran,John Ensign,2.0
B000243,S000064,Max Baucus,Paul Sarbanes,0.0
D000563,J000177,Richard Durbin,Tim Johnson,0.0
J000072,S000770,James Jeffords,Debbie Stabenow,0.0
C001057,V000126,Norm Coleman,George Voinovich,2.0
C000880,H001016,Michael Crapo,Kay Hutchison,1.0
K000105,S000059,Edward Kennedy,Richard Santorum,0.0
B000953,C001035,Sam Brownback,Susan Collins,1.0
D000596,G000386,Mark Dayton,Charles Grassley,0.0
A000069,H001016,Daniel Akaka,Kay Hutchison,0.0
G000445,M000702,Judd Gregg,Barbara Mikulski,2.0
B001066,D000601,Jim Bunning,Elizabeth Dole,2.0
J000072,K000352,James Jeffords,Jon Kyl,0.0
C000560,C000705,Tom Coburn,Kent Conrad,1.0
E000285,P000590,Michael Enzi,Mark Pryor,1.0
F000061,L000550,Russ Feingold,Mary Landrieu,0.0
L000447,M000303,Trent Lott,John McCain,3.0
D000388,L000174,Christopher Dodd,Patrick Leahy,0.0
A000069,B000611,Daniel Akaka,Christopher Bond,0.0
I000055,R000361,Johnny Isakson,John Rockefeller,1.0
B000382,S000320,Robert Bennett,Richard Shelby,2.0
C000560,K000305,Tom Coburn,Herb Kohl,0.0
I000025,S000148,Daniel Inouye,Charles Schumer,0.0
J000177,R000146,Tim Johnson,Harry Reid,0.0
L000304,S001163,Joseph Lieberman,Ken Salazar,0.0
S001163,T000250,Ken Salazar,John Thune,1.0
M001111,P000590,Patty Murray,Mark Pryor,0.0
M000303,W000154,John McCain,John Warner,1.0
M000355,S000663,Mitch McConnell,Olympia Snowe,2.0
H000338,S000709,Orrin Hatch,Arlen Specter,1.0
J000072,W000779,James Jeffords,Ron Wyden,0.0
A000121,T000162,George Allen,Craig Thomas,1.0
G000359,R000122,Lindsey Graham,Jack Reed,0.0
N000180,N000032,Ben Nelson,Bill Nelson,0.0
I000024,S000064,James Inhofe,Paul Sarbanes,0.0
B001210,K000305,Robert Byrd,Herb Kohl,0.0
B001135,D000601,Richard Burr,Elizabeth Dole,2.0
C001057,P000590,Norm Coleman,Mark Pryor,1.0
D000407,S000148,Pete Domenici,Charles Schumer,0.0
B000711,H000206,Barbara Boxer,Tom Harkin,0.0
G000445,R000146,Judd Gregg,Harry Reid,0.0
B000711,L000304,Barbara Boxer,Joseph Lieberman,0.0
M001153,R000361,Lisa Murkowski,John Rockefeller,1.0
A000069,L000035,Daniel Akaka,Blanche Lincoln,0.0
B001210,C000705,Robert Byrd,Kent Conrad,1.0
D000601,T000024,Elizabeth Dole,James Talent,2.0
A000069,C001040,Daniel Akaka,Lincoln Chafee,0.0
B001233,L000550,Evan Bayh,Mary Landrieu,0.0
D000432,F000439,Byron Dorgan,William Frist,1.0
K000305,T000250,Herb Kohl,John Thune,1.0
B000382,B001126,Robert Bennett,Conrad Burns,2.0
D000563,S000059,Richard Durbin,Richard Santorum,0.0
C000858,S000064,Larry Craig,Paul Sarbanes,0.0
I000024,L000174,James Inhofe,Patrick Leahy,0.0
E000285,I000025,Michael Enzi,Daniel Inouye,0.0
G000445,H001028,Judd Gregg,Chuck Hagel,2.0
B001233,B001135,Evan Bayh,Richard Burr,0.0
C000858,J000177,Larry Craig,Tim Johnson,1.0
L000123,R000307,Frank Lautenberg,Pat Roberts,0.0
B000444,C001057,Joseph Biden,Norm Coleman,0.0
B000611,C000286,Christopher Bond,Saxby Chambliss,1.0
C000567,F000062,Thad Cochran,Dianne Feinstein,0.0
B000382,S000064,Robert Bennett,Paul Sarbanes,0.0
C001040,K000148,Lincoln Chafee,John Kerry,0.0
C000174,F000061,Thomas Carper,Russ Feingold,0.0
D000601,L000550,Elizabeth Dole,Mary Landrieu,1.0
K000148,L000035,John Kerry,Blanche Lincoln,0.0
F000061,S000888,Russ Feingold,Ted Stevens,0.0
B001233,T000024,Evan Bayh,James Talent,0.0
C000286,H001016,Saxby Chambliss,Kay Hutchison,2.0
B000468,C001035,Jeff Bingaman,Susan Collins,1.0
C001040,C000286,Lincoln Chafee,Saxby Chambliss,0.0
B000611,K000148,Christopher Bond,John Kerry,0.0
B000444,M001111,Joseph Biden,Patty Murray,1.0
B000243,C000880,Max Baucus,Michael Crapo,1.0
R000361,S001141,John Rockefeller,Jeff Sessions,1.0
D000294,S000064,Michael DeWine,Paul Sarbanes,0.0
H001028,J000177,Chuck Hagel,Tim Johnson,1.0
C000286,L000035,Saxby Chambliss,Blanche Lincoln,1.0
L000504,S001163,Richard Lugar,Ken Salazar,0.0
C000174,I000025,Thomas Carper,Daniel Inouye,0.0
N000032,R000307,Bill Nelson,Pat Roberts,0.0
C000127,S001078,Maria Cantwell,John Sununu,0.0
D000563,V000127,Richard Durbin,David Vitter,0.0
C000858,G000445,Larry Craig,Judd Gregg,1.0
E000194,N000180,John Ensign,Ben Nelson,2.0
B001126,D000294,Conrad Burns,Michael DeWine,1.0
H001028,L000174,Chuck Hagel,Patrick Leahy,0.0
G000386,S001163,Charles Grassley,Ken Salazar,1.0
I000025,S000888,Daniel Inouye,Ted Stevens,0.0
A000360,S000709,Lamar Alexander,Arlen Specter,1.0
C000286,C001056,Saxby Chambliss,John Cornyn,2.0
D000596,V000127,Mark Dayton,David Vitter,1.0
C001057,I000024,Norm Coleman,James Inhofe,2.0
A000109,D000563,Wayne Allard,Richard Durbin,0.0
B001135,C000705,Richard Burr,Kent Conrad,1.0
B000243,C001042,Max Baucus,Jon Corzine,0.0
D000601,S000709,Elizabeth Dole,Arlen Specter,1.0
G000445,V000126,Judd Gregg,George Voinovich,1.0
B001135,K000305,Richard Burr,Herb Kohl,0.0
B001210,D000601,Robert Byrd,Elizabeth Dole,1.0
A000121,B000468,George Allen,Jeff Bingaman,0.0
C000705,T000024,Kent Conrad,James Talent,1.0
L000174,W000154,Patrick Leahy,John Warner,0.0
C000858,V000127,Larry Craig,David Vitter,2.0
B000444,L000174,Joseph Biden,Patrick Leahy,0.0
D000388,L000261,Christopher Dodd,Carl Levin,0.0
L000304,S001142,Joseph Lieberman,Gordon Smith,0.0
D000432,S001078,Byron Dorgan,John Sununu,1.0
A000360,R000361,Lamar Alexander,John Rockefeller,1.0
H001028,V000127,Chuck Hagel,David Vitter,6.0
B001066,C000705,Jim Bunning,Kent Conrad,1.0
K000352,S000064,Jon Kyl,Paul Sarbanes,0.0
C000560,D000601,Tom Coburn,Elizabeth Dole,2.0
C001042,T000162,Jon Corzine,Craig Thomas,0.0
I000024,M001111,James Inhofe,Patty Murray,0.0
C001041,S001163,Hillary Clinton,Ken Salazar,1.0
B001135,K000105,Richard Burr,Edward Kennedy,0.0
C001056,K000148,John Cornyn,John Kerry,1.0
C000286,S001141,Saxby Chambliss,Jeff Sessions,2.0
B001066,K000305,Jim Bunning,Herb Kohl,0.0
B001126,K000352,Conrad Burns,Jon Kyl,2.0
L000304,M000303,Joseph Lieberman,John McCain,1.0
H000206,S001142,Tom Harkin,Gordon Smith,0.0
H000338,R000361,Orrin Hatch,John Rockefeller,1.0
C000880,R000307,Michael Crapo,Pat Roberts,1.0
A000121,B000953,George Allen,Sam Brownback,2.0
L000447,N000032,Trent Lott,Bill Nelson,0.0
S000770,S000888,Debbie Stabenow,Ted Stevens,0.0
G000386,N000180,Charles Grassley,Ben Nelson,3.0
J000072,O000167,James Jeffords,Barack Obama,0.0
B001233,C000560,Evan Bayh,Tom Coburn,0.0
D000596,K000105,Mark Dayton,Edward Kennedy,1.0
A000109,K000105,Wayne Allard,Edward Kennedy,0.0
D000407,S000663,Pete Domenici,Olympia Snowe,1.0
C000567,M000303,Thad Cochran,John McCain,2.0
C001035,S000320,Susan Collins,Richard Shelby,1.0
E000285,W000154,Michael Enzi,John Warner,1.0
R000146,V000127,Harry Reid,David Vitter,0.0
A000069,C001056,Daniel Akaka,John Cornyn,0.0
G000386,I000024,Charles Grassley,James Inhofe,2.0
B000382,S001078,Robert Bennett,John Sununu,1.0
C000174,W000154,Thomas Carper,John Warner,0.0
E000285,F000061,Michael Enzi,Russ Feingold,0.0
M001162,S000064,Mel Martinez,Paul Sarbanes,0.0
C001035,T000162,Susan Collins,Craig Thomas,1.0
M001153,S000709,Lisa Murkowski,Arlen Specter,1.0
S000888,W000154,Ted Stevens,John Warner,0.0
K000352,S000320,Jon Kyl,Richard Shelby,2.0
L000035,R000146,Blanche Lincoln,Harry Reid,0.0
A000069,O000167,Daniel Akaka,Barack Obama,0.0
B001126,L000261,Conrad Burns,Carl Levin,0.0
B001126,M001162,Conrad Burns,Mel Martinez,2.0
R000307,R000361,Pat Roberts,John Rockefeller,1.0
C000705,L000550,Kent Conrad,Mary Landrieu,1.0
L000123,T000250,Frank Lautenberg,John Thune,0.0
B001233,B001210,Evan Bayh,Robert Byrd,0.0
C001040,S000059,Lincoln Chafee,Richard Santorum,1.0
G000386,L000504,Charles Grassley,Richard Lugar,1.0
M000303,S000320,John McCain,Richard Shelby,2.0
H001028,S000888,Chuck Hagel,Ted Stevens,1.0
B000444,I000055,Joseph Biden,Johnny Isakson,0.0
H000206,M001162,Tom Harkin,Mel Martinez,0.0
B001135,O000167,Richard Burr,Barack Obama,0.0
G000359,R000361,Lindsey Graham,John Rockefeller,1.0
M001111,S000148,Patty Murray,Charles Schumer,0.0
D000563,K000148,Richard Durbin,John Kerry,0.0
C000286,D000294,Saxby Chambliss,Michael DeWine,1.0
C000880,H001028,Michael Crapo,Chuck Hagel,2.0
N000032,S001163,Bill Nelson,Ken Salazar,0.0
D000407,M001153,Pete Domenici,Lisa Murkowski,1.0
I000025,P000590,Daniel Inouye,Mark Pryor,0.0
A000121,L000261,George Allen,Carl Levin,0.0
A000121,M001162,George Allen,Mel Martinez,3.0
B001066,O000167,Jim Bunning,Barack Obama,0.0
G000445,M000639,Judd Gregg,Robert Menendez,0.0
K000105,S000064,Edward Kennedy,Paul Sarbanes,0.0
F000061,G000386,Russ Feingold,Charles Grassley,0.0
C000286,D000563,Saxby Chambliss,Richard Durbin,0.0
B000468,S000320,Jeff Bingaman,Richard Shelby,0.0
C000567,C001035,Thad Cochran,Susan Collins,1.0
S000770,V000126,Debbie Stabenow,George Voinovich,0.0
A000360,S001078,Lamar Alexander,John Sununu,2.0
D000432,R000361,Byron Dorgan,John Rockefeller,1.0
N000032,V000126,Bill Nelson,George Voinovich,0.0
A000109,C001056,Wayne Allard,John Cornyn,2.0
C001056,D000596,John Cornyn,Mark Dayton,1.0
C001041,N000032,Hillary Clinton,Bill Nelson,0.0
L000174,R000122,Patrick Leahy,Jack Reed,0.0
F000061,P000590,Russ Feingold,Mark Pryor,0.0
A000069,C000567,Daniel Akaka,Thad Cochran,0.0
B000611,S000059,Christopher Bond,Richard Santorum,2.0
A000069,K000105,Daniel Akaka,Edward Kennedy,0.0
C000286,W000779,Saxby Chambliss,Ron Wyden,0.0
H001016,S000059,Kay Hutchison,Richard Santorum,2.0
D000407,S001163,Pete Domenici,Ken Salazar,1.0
B000953,S000064,Sam Brownback,Paul Sarbanes,0.0
C000174,C001057,Thomas Carper,Norm Coleman,0.0
C000858,G000386,Larry Craig,Charles Grassley,2.0
D000601,S000059,Elizabeth Dole,Richard Santorum,2.0
K000148,N000180,John Kerry,Ben Nelson,0.0
H000338,S001078,Orrin Hatch,John Sununu,3.0
F000439,S000663,William Frist,Olympia Snowe,3.0
B000444,F000061,Joseph Biden,Russ Feingold,0.0
C000705,J000072,Kent Conrad,James Jeffords,0.0
M001162,S001142,Mel Martinez,Gordon Smith,2.0
C001057,S000888,Norm Coleman,Ted Stevens,1.0
D000388,S000888,Christopher Dodd,Ted Stevens,0.0
A000121,C000174,George Allen,Thomas Carper,1.0
A000121,K000352,George Allen,Jon Kyl,3.0
S000059,S000663,Richard Santorum,Olympia Snowe,2.0
B001210,W000779,Robert Byrd,Ron Wyden,0.0
C001035,D000294,Susan Collins,Michael DeWine,2.0
D000596,D000563,Mark Dayton,Richard Durbin,0.0
C001041,S000663,Hillary Clinton,Olympia Snowe,1.0
D000563,K000105,Richard Durbin,Edward Kennedy,0.0
C000880,M000702,Michael Crapo,Barbara Mikulski,0.0
M000639,S000709,Robert Menendez,Arlen Specter,0.0
L000123,V000126,Frank Lautenberg,George Voinovich,0.0
B000711,C001042,Barbara Boxer,Jon Corzine,0.0
B000468,S000064,Jeff Bingaman,Paul Sarbanes,0.0
S000663,W000154,Olympia Snowe,John Warner,0.0
C000560,W000779,Tom Coburn,Ron Wyden,0.0
C000567,S000709,Thad Cochran,Arlen Specter,1.0
C001042,F000062,Jon Corzine,Dianne Feinstein,0.0
B000382,C001035,Robert Bennett,Susan Collins,1.0
C000880,R000146,Michael Crapo,Harry Reid,0.0
B000468,B001126,Jeff Bingaman,Conrad Burns,1.0
B000444,F000062,Joseph Biden,Dianne Feinstein,0.0
D000595,R000361,Jim DeMint,John Rockefeller,1.0
C000174,M001111,Thomas Carper,Patty Murray,0.0
N000180,R000307,Ben Nelson,Pat Roberts,2.0
M001111,S000888,Patty Murray,Ted Stevens,0.0
C001057,E000285,Norm Coleman,Michael Enzi,2.0
L000550,O000167,Mary Landrieu,Barack Obama,0.0
A000069,D000563,Daniel Akaka,Richard Durbin,0.0
M000639,R000361,Robert Menendez,John Rockefeller,0.0
L000174,S000888,Patrick Leahy,Ted Stevens,0.0
D000407,K000305,Pete Domenici,Herb Kohl,0.0
H001028,L000123,Chuck Hagel,Frank Lautenberg,1.0
F000061,T000162,Russ Feingold,Craig Thomas,0.0
P000590,S000888,Mark Pryor,Ted Stevens,1.0
B001233,J000072,Evan Bayh,James Jeffords,0.0
R000146,S000770,Harry Reid,Debbie Stabenow,0.0
C000560,O000167,Tom Coburn,Barack Obama,0.0
P000590,W000154,Mark Pryor,John Warner,0.0
A000121,D000294,George Allen,Michael DeWine,2.0
C001035,K000352,Susan Collins,Jon Kyl,2.0
L000550,W000779,Mary Landrieu,Ron Wyden,0.0
G000445,R000307,Judd Gregg,Pat Roberts,2.0
M001111,N000180,Patty Murray,Ben Nelson,0.0
F000061,I000024,Russ Feingold,James Inhofe,0.0
A000109,D000601,Wayne Allard,Elizabeth Dole,2.0
S000320,T000162,Richard Shelby,Craig Thomas,1.0
F000439,L000447,William Frist,Trent Lott,4.0
N000180,S001163,Ben Nelson,Ken Salazar,1.0
B000953,S001141,Sam Brownback,Jeff Sessions,3.0
J000177,S000770,Tim Johnson,Debbie Stabenow,0.0
S001142,W000154,Gordon Smith,John Warner,1.0
B001126,E000194,Conrad Burns,John Ensign,2.0
D000595,S000709,Jim DeMint,Arlen Specter,1.0
G000359,L000504,Lindsey Graham,Richard Lugar,0.0
A000121,B000382,George Allen,Robert Bennett,2.0
L000504,M000355,Richard Lugar,Mitch McConnell,1.0
C001035,H000338,Susan Collins,Orrin Hatch,3.0
E000194,S000064,John Ensign,Paul Sarbanes,0.0
E000285,L000174,Michael Enzi,Patrick Leahy,0.0
B000243,C000567,Max Baucus,Thad Cochran,1.0
K000305,S001141,Herb Kohl,Jeff Sessions,1.0
L000174,M000702,Patrick Leahy,Barbara Mikulski,0.0
M000303,S001163,John McCain,Ken Salazar,1.0
C000858,L000123,Larry Craig,Frank Lautenberg,0.0
B000711,V000127,Barbara Boxer,David Vitter,0.0
G000386,S000064,Charles Grassley,Paul Sarbanes,0.0
B001210,O000167,Robert Byrd,Barack Obama,0.0
D000596,L000035,Mark Dayton,Blanche Lincoln,0.0
A000109,L000035,Wayne Allard,Blanche Lincoln,1.0
B000243,H000206,Max Baucus,Tom Harkin,0.0
K000148,W000779,John Kerry,Ron Wyden,0.0
B001126,T000162,Conrad Burns,Craig Thomas,2.0
R000146,T000250,Harry Reid,John Thune,0.0
C000858,S000770,Larry Craig,Debbie Stabenow,0.0
B001066,W000779,Jim Bunning,Ron Wyden,0.0
A000109,C001040,Wayne Allard,Lincoln Chafee,0.0
C001040,D000596,Lincoln Chafee,Mark Dayton,0.0
C000880,V000126,Michael Crapo,George Voinovich,1.0
G000359,S000709,Lindsey Graham,Arlen Specter,2.0
A000069,B000468,Daniel Akaka,Jeff Bingaman,0.0
D000388,H001016,Christopher Dodd,Kay Hutchison,0.0
B000243,L000304,Max Baucus,Joseph Lieberman,0.0
C000880,T000250,Michael Crapo,John Thune,2.0
C001035,L000261,Susan Collins,Carl Levin,0.0
C001041,G000386,Hillary Clinton,Charles Grassley,0.0
R000122,S001078,Jack Reed,John Sununu,0.0
C001056,S000059,John Cornyn,Richard Santorum,3.0
S001141,S001078,Jeff Sessions,John Sununu,3.0
B001135,W000779,Richard Burr,Ron Wyden,0.0
F000062,L000504,Dianne Feinstein,Richard Lugar,1.0
K000105,M000355,Edward Kennedy,Mitch McConnell,0.0
L000504,N000032,Richard Lugar,Bill Nelson,0.0
L000174,S000148,Patrick Leahy,Charles Schumer,0.0
D000601,J000072,Elizabeth Dole,James Jeffords,0.0
G000386,L000550,Charles Grassley,Mary Landrieu,2.0
C001042,M000303,Jon Corzine,John McCain,0.0
G000359,J000072,Lindsey Graham,James Jeffords,0.0
H001028,S000770,Chuck Hagel,Debbie Stabenow,0.0
B000444,W000154,Joseph Biden,John Warner,0.0
A000109,H001016,Wayne Allard,Kay Hutchison,2.0
D000596,H001016,Mark Dayton,Kay Hutchison,0.0
T000024,W000779,James Talent,Ron Wyden,0.0
D000432,S000709,Byron Dorgan,Arlen Specter,1.0
A000109,B000611,Wayne Allard,Christopher Bond,1.0
B000611,D000596,Christopher Bond,Mark Dayton,0.0
I000055,M000303,Johnny Isakson,John McCain,2.0
M000303,M001153,John McCain,Lisa Murkowski,1.0
C001040,D000432,Lincoln Chafee,Byron Dorgan,0.0
I000025,M000639,Daniel Inouye,Robert Menendez,0.0
H000206,J000072,Tom Harkin,James Jeffords,2.0
D000563,S001141,Richard Durbin,Jeff Sessions,0.0
O000167,T000250,Barack Obama,John Thune,0.0
D000432,L000035,Byron Dorgan,Blanche Lincoln,1.0
C000567,L000174,Thad Cochran,Patrick Leahy,0.0
C000286,D000596,Saxby Chambliss,Mark Dayton,0.0
B000611,G000359,Christopher Bond,Lindsey Graham,1.0
F000062,I000024,Dianne Feinstein,James Inhofe,0.0
B001066,S000770,Jim Bunning,Debbie Stabenow,0.0
C000858,W000779,Larry Craig,Ron Wyden,0.0
B000711,L000504,Barbara Boxer,Richard Lugar,0.0
G000445,H001016,Judd Gregg,Kay Hutchison,1.0
B000711,I000024,Barbara Boxer,James Inhofe,0.0
E000194,N000032,John Ensign,Bill Nelson,0.0
O000167,V000126,Barack Obama,George Voinovich,0.0
K000105,M001153,Edward Kennedy,Lisa Murkowski,0.0
P000590,S001142,Mark Pryor,Gordon Smith,1.0
A000121,M000355,George Allen,Mitch McConnell,3.0
C001057,L000550,Norm Coleman,Mary Landrieu,1.0
C001040,G000359,Lincoln Chafee,Lindsey Graham,0.0
G000386,H001028,Charles Grassley,Chuck Hagel,4.0
G000359,L000035,Lindsey Graham,Blanche Lincoln,1.0
L000447,R000307,Trent Lott,Pat Roberts,2.0
C001035,D000407,Susan Collins,Pete Domenici,1.0
G000386,K000148,Charles Grassley,John Kerry,0.0
V000126,W000154,George Voinovich,John Warner,1.0
C000127,C001056,Maria Cantwell,John Cornyn,1.0
B000243,C000174,Max Baucus,Thomas Carper,0.0
L000447,M001153,Trent Lott,Lisa Murkowski,1.0
M000355,V000127,Mitch McConnell,David Vitter,4.0
D000601,R000307,Elizabeth Dole,Pat Roberts,2.0
O000167,S000059,Barack Obama,Richard Santorum,0.0
M000639,M001153,Robert Menendez,Lisa Murkowski,0.0
D000596,S000709,Mark Dayton,Arlen Specter,0.0
A000109,S000709,Wayne Allard,Arlen Specter,1.0
L000550,L000123,Mary Landrieu,Frank Lautenberg,0.0
M000303,P000590,John McCain,Mark Pryor,1.0
D000432,H001016,Byron Dorgan,Kay Hutchison,1.0
K000105,S001141,Edward Kennedy,Jeff Sessions,1.0
B000444,M000303,Joseph Biden,John McCain,0.0
L000504,S000064,Richard Lugar,Paul Sarbanes,0.0
S000064,V000126,Paul Sarbanes,George Voinovich,0.0
C001056,M000639,John Cornyn,Robert Menendez,0.0
B001135,L000123,Richard Burr,Frank Lautenberg,0.0
C001035,F000061,Susan Collins,Russ Feingold,0.0
S000059,V000126,Richard Santorum,George Voinovich,3.0
B001233,R000307,Evan Bayh,Pat Roberts,0.0
B000243,S000148,Max Baucus,Charles Schumer,0.0
D000595,L000035,Jim DeMint,Blanche Lincoln,2.0
D000388,F000062,Christopher Dodd,Dianne Feinstein,1.0
B001126,L000504,Conrad Burns,Richard Lugar,0.0
D000563,M001153,Richard Durbin,Lisa Murkowski,0.0
C001035,L000447,Susan Collins,Trent Lott,2.0
C001042,W000154,Jon Corzine,John Warner,0.0
C000560,C000880,Tom Coburn,Michael Crapo,1.0
C001057,L000261,Norm Coleman,Carl Levin,0.0
D000595,H001016,Jim DeMint,Kay Hutchison,2.0
B001066,L000123,Jim Bunning,Frank Lautenberg,0.0
D000601,K000352,Elizabeth Dole,Jon Kyl,2.0
J000072,J000177,James Jeffords,Tim Johnson,0.0
B000611,D000595,Christopher Bond,Jim DeMint,2.0
B001210,C000880,Robert Byrd,Michael Crapo,1.0
R000307,S001078,Pat Roberts,John Sununu,1.0
A000121,N000180,George Allen,Ben Nelson,2.0
E000194,S000663,John Ensign,Olympia Snowe,2.0
N000032,T000162,Bill Nelson,Craig Thomas,0.0
