member_a,member_b,metric
B000611,C000858,1.8478260869565217
B000611,C000880,0.7916666666666666
B000611,D000595,0.45652173913043476
B000611,D000388,1.7575757575757576
B000611,D000601,0.8478260869565217
B000611,D000407,1.875
B000611,D000432,0.7391304347826086
B000611,D000563,1.7755102040816326
B000611,E000194,1.7083333333333335
B000611,E000285,1.7083333333333335
B000611,F000061,0.6326530612244898
B000611,F000062,1.816326530612245
B000611,G000359,0.723404255319149
B000611,G000386,0.8979591836734694
B000611,G000445,0.6590909090909091
B000611,H001028,1.7872340425531914
B000611,H000206,1.8043478260869565
B000611,H000338,1.836734693877551
B000611,H001016,1.8571428571428572
B000611,I000024,0.6521739130434783
B000611,I000025,1.8260869565217392
B000611,I000055,1.8541666666666665
B000611,J000177,1.90625
B000611,K000105,1.775
B000611,K000148,1.8260869565217392
B000611,K000367,1.7959183673469388
B000611,K000305,1.816326530612245
B000611,K000352,0.6530612244897959
B000611,L000550,1.8297872340425532
B000611,L000123,1.7551020408163265
B000611,L000174,1.7551020408163265
B000611,L000261,1.7755102040816326
B000611,L000304,1.875
B000611,L000035,1.8085106382978724
B000611,L000447,1.7037037037037037
B000611,L000504,1.8260869565217392
B000611,M001162,1.8571428571428572
B000611,M000303,0.7333333333333333
B000611,M001170,1.836734693877551
B000611,M000355,2.8979591836734695
B000611,M000639,1.7708333333333335
B000611,M000702,1.8541666666666665
B000611,M001153,1.8571428571428572
B000611,M001111,1.8085106382978724
B000611,N000032,1.7916666666666665
B000611,N000180,1.875
B000611,O000167,1.631578947368421
B000611,P000590,1.8571428571428572
B000611,R000122,0.7142857142857143
B000611,R000146,1.7551020408163265
B000611,R000307,1.8958333333333335
B000611,R000361,1.8125
B000611,S001163,1.8571428571428572
B000611,S000033,0.6458333333333334
B000611,S000148,1.7708333333333335
B000611,S001141,0.7659574468085106
B000611,S000320,0.8163265306122449
B000611,S001142,1.8775510204081631
B000611,S000663,1.8979591836734695
B000611,S000709,0.8979591836734694
B000611,S000770,1.7346938775510203
B000611,S000888,1.8979591836734695
B000611,S001078,0.8367346938775511
B000611,T000464,0.7346938775510204
B000611,T000162,0.6666666666666666
B000611,T000250,0.8333333333333334
B000611,V000127,1.6875
B000611,V000126,1.8125
B000611,W000154,1.8409090909090908
B000611,W000803,0.8541666666666666
B000611,W000802,0.7346938775510204
B000611,W000437,0.7894736842105263
B000611,W000779,0.7659574468085106
B000711,B000944,5.955555555555556
B000711,B000953,0.5789473684210527
B000711,B001066,1.5555555555555556
B000711,B001135,1.6590909090909092
B000711,B001210,1.880952380952381
B000711,C000127,4.911111111111111
B000711,C000141,4.933333333333334
B000711,C000174,2.822222222222222
B000711,C001070,2.8666666666666667
B000711,C000286,1.6818181818181817
B000711,C001041,5.925925925925926
B000711,C000560,1.3111111111111111
B000711,C000567,3.7272727272727275
B000711,C001057,1.7954545454545454
B000711,C001035,5.8
B000711,C000705,1.8222222222222222
B000711,C001071,1.6363636363636362
B000711,C001056,2.6363636363636362
B000711,C000858,1.627906976744186
B000711,C000880,0.6136363636363636
B000711,D000595,0.23809523809523808
B000711,D000388,4.9375
B000711,D000601,0.7142857142857143
B000711,D000407,2.75
B000711,D000432,4.909090909090909
B000711,D000563,5.933333333333334
B000711,E000194,1.5348837209302326
B000711,E000285,1.5681818181818183
B000711,F000061,1.8666666666666667
B000711,F000062,3.911111111111111
B000711,G000359,0.5581395348837209
B000711,G000386,0.7777777777777778
B000711,G000445,0.5
B000711,H001028,1.627906976744186
B000711,H000206,2.9545454545454546
B000711,H000338,3.7727272727272725
B000711,H001016,2.7777777777777777
B000711,I000024,0.40476190476190477
B000711,I000025,4.880952380952381
B000711,I000055,1.697674418604651
B000711,J000177,3.793103448275862
B000711,K000105,5.914285714285715
B000711,K000148,4.909090909090909
B000711,K000367,4.933333333333334
B000711,K000305,3.888888888888889
B000711,K000352,0.5454545454545454
B000711,L000550,2.813953488372093
B000711,L000123,4.931818181818182
B000711,L000174,4.955555555555556
B000711,L000261,4.933333333333334
B000711,L000304,4.863636363636363
B000711,L000035,2.8604651162790695
B000711,L000447,2.64
B000711,L000504,1.7727272727272727
B000711,M001162,1.6888888888888889
B000711,M000303,0.4666666666666667
B000711,M001170,3.888888888888889
B000711,M000355,1.6888888888888889
B000711,M000639,4.931818181818182
B000711,M000702,3.8863636363636362
B000711,M001153,2.7954545454545454
B000711,M001111,3.9333333333333336
B000711,N000032,2.840909090909091
B000711,N000180,3.840909090909091
B000711,O000167,5.823529411764706
B000711,P000590,2.8444444444444446
B000711,R000122,1.9333333333333333
B000711,R000146,5.955555555555556
B000711,R000307,1.7272727272727273
B000711,R000361,2.8863636363636362
B000711,S001163,3.8666666666666667
B000711,S000033,1.8863636363636362
B000711,S000148,6.931818181818182
B000711,S001141,0.627906976744186
B000711,S000320,0.7111111111111111
B000711,S001142,4.844444444444444
B000711,S000663,3.822222222222222
B000711,S000709,3.840909090909091
B000711,S000770,5.933333333333334
B000711,S000888,4.840909090909091
B000711,S001078,0.6888888888888889
B000711,T000464,2.9333333333333336
B000711,T000162,1.5384615384615383
B000711,T000250,0.6590909090909091
B000711,V000127,1.4545454545454546
B000711,V000126,1.6744186046511627
B000711,W000154,2.75
B000711,W000803,3.8636363636363638
B000711,W000802,1.8666666666666667
B000711,W000437,0.631578947368421
B000711,W000779,1.9069767441860463
B000944,B000953,0.6046511627906976
B000944,B001066,1.5918367346938775
B000944,B001135,1.6400000000000001
B000944,B001210,1.9166666666666665
B000944,C000127,5.901960784313726
B000944,C000141,3.9215686274509802
B000944,C000174,2.843137254901961
B000944,C001070,2.8823529411764706
B000944,C000286,1.6800000000000002
B000944,C001041,6.9
B000944,C000560,0.34
B000944,C000567,3.7199999999999998
B000944,C001057,1.8
B000944,C001035,5.784313725490196
B000944,C000705,1.843137254901961
B000944,C001071,1.6600000000000001
B000944,C001056,1.62
B000944,C000858,1.6458333333333335
B000944,C000880,0.64
B000944,D000595,0.25
B000944,D000388,5.942857142857143
B000944,D000601,0.7083333333333334
B000944,D000407,2.76
B000944,D000432,4.9375
B000944,D000563,5.921568627450981
B000944,E000194,1.5306122448979593
B000944,E000285,2.56
B000944,F000061,1.8627450980392157
B000944,F000062,4.882352941176471
B000944,G000359,0.5714285714285714
B000944,G000386,0.7843137254901961
B000944,G000445,0.5434782608695652
B000944,H001028,1.6122448979591837
B000944,H000206,2.9791666666666665
B000944,H000338,2.76
B000944,H001016,2.764705882352941
B000944,I000024,0.4375
B000944,I000025,4.854166666666667
B000944,I000055,1.693877551020408
B000944,J000177,3.8125
B000944,K000105,5.951219512195122
B000944,K000148,4.9375
B000944,K000367,4.9411764705882355
B000944,K000305,3.8823529411764706
B000944,K000352,0.5
B000944,L000550,2.816326530612245
B000944,L000123,5.9
B000944,L000174,4.980392156862745
B000944,L000261,4.901960784313726
B000944,L000304,5.82
B000944,L000035,2.836734693877551
B000944,L000447,3.689655172413793
B000944,L000504,1.7916666666666665
B000944,M001162,1.6862745098039216
B000944,M000303,0.5333333333333333
B000944,M001170,3.8823529411764706
B000944,M000355,2.686274509803922
B000944,M000639,5.92
B000944,M000702,5.86
B000944,M001153,2.8
B000944,M001111,4.918367346938775
B000944,N000032,2.816326530612245
B000944,N000180,3.86
B000944,O000167,5.809523809523809
B000944,P000590,2.843137254901961
B000944,R000122,2.9411764705882355
B000944,R000146,5.9411764705882355
B000944,R000307,1.72
B000944,R000361,2.88
B000944,S001163,4.882352941176471
B000944,S000033,2.88
B000944,S000148,6.92
B000944,S001141,0.6530612244897959
B000944,S000320,0.72
B000944,S001142,4.8431372549019605
B000944,S000663,3.8235294117647056
B000944,S000709,2.84
B000944,S000770,6.901960784313726
B000944,S000888,4.84
B000944,S001078,0.6862745098039216
B000944,T000464,2.9215686274509802
B000944,T000162,1.6153846153846154
B000944,T000250,0.68
B000944,V000127,1.48
B000944,V000126,1.6530612244897958
B000944,W000154,2.7608695652173916
B000944,W000803,4.88
B000944,W000802,1.8823529411764706
B000944,W000437,0.631578947368421
B000944,W000779,1.8979591836734695
B000953,B001066,0.8780487804878049
B000953,B001135,0.8604651162790697
B000953,B001210,0.5
B000953,C000127,0.6511627906976745
B000953,C000141,0.627906976744186
B000953,C000174,0.6744186046511628
B000953,C001070,0.7209302325581395
B000953,C000286,0.9302325581395349
B000953,C001041,0.5454545454545454
B000953,C000560,0.6744186046511628
B000953,C000567,0.8372093023255814
B000953,C001057,0.7906976744186046
B000953,C001035,0.7209302325581395
B000953,C000705,0.6511627906976745
B000953,C001071,0.7906976744186046
B000953,C001056,0.8809523809523809
B000953,C000858,0.85
B000953,C000880,0.813953488372093
B000953,D000595,0.625
B000953,D000388,0.6428571428571429
B000953,D000601,0.85
B000953,D000407,0.7857142857142857
B000953,D000432,0.625
B000953,D000563,0.627906976744186
B000953,E000194,0.8095238095238095
B000953,E000285,0.8809523809523809
B000953,F000061,0.5116279069767442
B000953,F000062,0.6744186046511628
B000953,G000359,0.8809523809523809
B000953,G000386,0.813953488372093
B000953,G000445,0.6842105263157895
B000953,H001028,0.7073170731707317
B000953,H000206,0.65
B000953,H000338,0.7674418604651163
B000953,H001016,0.7674418604651163
B000953,I000024,0.85
B000953,I000025,0.7
B000953,I000055,0.9285714285714286
B000953,J000177,0.8125
B000953,K000105,0.6764705882352942
B000953,K000148,0.675
B000953,K000367,0.6511627906976745
B000953,K000305,0.6744186046511628
B000953,K000352,0.6744186046511628
B000953,L000550,0.7317073170731707
B000953,L000123,0.6046511627906976
B000953,L000174,0.6046511627906976
B000953,L000261,0.627906976744186
B000953,L000304,0.7380952380952381
B000953,L000035,0.6829268292682927
B000953,L000447,0.782608695652174
B000953,L000504,0.725
B000953,M001162,0.8837209302325582
B000953,M000303,0.7692307692307693
B000953,M001170,0.6976744186046512
B000953,M000355,0.8837209302325582
B000953,M000639,0.6190476190476191
B000953,M000702,0.6904761904761905
B000953,M001153,0.7209302325581395
B000953,M001111,0.6585365853658537
B000953,N000032,0.6904761904761905
B000953,N000180,0.7380952380952381
B000953,O000167,0.4375
B000953,P000590,0.7209302325581395
B000953,R000122,0.5581395348837209
B000953,R000146,0.6046511627906976
B000953,R000307,0.8372093023255814
B000953,R000361,0.6666666666666666
B000953,S001163,0.7209302325581395
B000953,S000033,0.5476190476190477
B000953,S000148,0.6190476190476191
B000953,S001141,0.8536585365853658
B000953,S000320,0.8604651162790697
B000953,S001142,0.7441860465116279
B000953,S000663,0.7674418604651163
B000953,S000709,0.7674418604651163
B000953,S000770,0.627906976744186
B000953,S000888,0.7674418604651163
B000953,S001078,0.7441860465116279
B000953,T000464,0.627906976744186
B000953,T000162,0.8888888888888888
B000953,T000250,0.9285714285714286
B000953,V000127,0.7906976744186046
B000953,V000126,0.8333333333333334
B000953,W000154,0.7894736842105263
B000953,W000803,0.7142857142857143
B000953,W000802,0.5813953488372093
B000953,W000437,0.8421052631578947
B000953,W000779,0.6829268292682927
B001066,B001135,0.875
B001066,B001210,1.5217391304347827
B001066,C000127,1.6326530612244898
B001066,C000141,1.6122448979591837
B001066,C000174,1.6326530612244898
B001066,C001070,0.673469387755102
B001066,C000286,1.8333333333333335
B001066,C001041,1.5714285714285714
B001066,C000560,0.6458333333333334
B001066,C000567,1.8333333333333335
B001066,C001057,1.7291666666666665
B001066,C001035,1.6734693877551021
B001066,C000705,0.6326530612244898
B001066,C001071,1.7708333333333335
B001066,C001056,1.8333333333333335
B001066,C000858,1.8260869565217392
B001066,C000880,0.8541666666666666
B001066,D000595,0.6739130434782609
B001066,D000388,1.5757575757575757
B001066,D000601,0.8260869565217391
B001066,D000407,1.7291666666666665
B001066,D000432,0.6041666666666666
B001066,D000563,1.6122448979591837
B001066,E000194,1.8085106382978724
B001066,E000285,1.875
B001066,F000061,0.5102040816326531
B001066,F000062,1.6326530612244898
B001066,G000359,0.8085106382978723
B001066,G000386,0.7551020408163265
B001066,G000445,0.7391304347826086
B001066,H001028,1.7659574468085106
B001066,H000206,1.6041666666666665
B001066,H000338,1.7083333333333335
B001066,H001016,1.7755102040816326
B001066,I000024,0.8478260869565217
B001066,I000025,1.6521739130434783
B001066,I000055,1.8297872340425532
B001066,J000177,1.75
B001066,K000105,1.6923076923076923
B001066,K000148,1.625
B001066,K000367,1.6122448979591837
B001066,K000305,1.6530612244897958
B001066,K000352,0.7708333333333334
B001066,L000550,1.702127659574468
B001066,L000123,1.6041666666666665
B001066,L000174,1.5918367346938775
B001066,L000261,1.6326530612244898
B001066,L000304,1.6666666666666665
B001066,L000035,1.6170212765957448
B001066,L000447,1.8620689655172413
B001066,L000504,1.6875
B001066,M001162,1.8571428571428572
B001066,M000303,0.8
B001066,M001170,1.6734693877551021
B001066,M000355,1.8571428571428572
B001066,M000639,1.6041666666666665
B001066,M000702,1.6458333333333335
B001066,M001153,1.6666666666666665
B001066,M001111,1.6122448979591837
B001066,N000032,1.6595744680851063
B001066,N000180,1.6875
B001066,O000167,1.526315789473684
B001066,P000590,1.6530612244897958
B001066,R000122,0.5510204081632653
B001066,R000146,1.5918367346938775
B001066,R000307,1.8125
B001066,R000361,1.6666666666666665
B001066,S001163,1.6734693877551021
B001066,S000033,0.5208333333333334
B001066,S000148,1.6041666666666665
B001066,S001141,0.8297872340425532
B001066,S000320,0.7916666666666666
B001066,S001142,1.693877551020408
B001066,S000663,1.7142857142857144
B001066,S000709,0.7083333333333334
B001066,S000770,1.6326530612244898
B001066,S000888,1.7083333333333335
B001066,S001078,0.6938775510204082
B001066,T000464,0.6122448979591837
B001066,T000162,0.7692307692307693
B001066,T000250,0.8541666666666666
B001066,V000127,1.8541666666666665
B001066,V000126,1.7659574468085106
B001066,W000154,1.7954545454545454
B001066,W000803,0.6666666666666666
B001066,W000802,0.5714285714285714
B001066,W000437,0.8947368421052632
B001066,W000779,0.6595744680851063
B001135,B001210,0.574468085106383
B001135,C000127,0.64
B001135,C000141,1.6600000000000001
B001135,C000174,1.7
B001135,C001070,1.7
B001135,C000286,1.8599999999999999
B001135,C001041,1.6551724137931034
B001135,C000560,1.6326530612244898
B001135,C000567,1.8599999999999999
B001135,C001057,1.7551020408163265
B001135,C001035,1.78
B001135,C000705,1.6800000000000002
B001135,C001071,0.76
B001135,C001056,1.816326530612245
B001135,C000858,0.8085106382978723
B001135,C000880,0.7551020408163265
B001135,D000595,0.6170212765957447
B001135,D000388,1.6470588235294117
B001135,D000601,0.7872340425531915
B001135,D000407,0.7551020408163265
B001135,D000432,1.6382978723404256
B001135,D000563,1.6600000000000001
B001135,E000194,0.8367346938775511
B001135,E000285,0.8163265306122449
B001135,F000061,0.52
B001135,F000062,0.7
B001135,G000359,0.7916666666666666
B001135,G000386,0.78
B001135,G000445,0.7555555555555555
B001135,H001028,0.7916666666666666
B001135,H000206,0.6808510638297872
B001135,H000338,0.78
B001135,H001016,1.8
B001135,I000024,0.7446808510638298
B001135,I000025,1.7234042553191489
B001135,I000055,1.8571428571428572
B001135,J000177,0.75
B001135,K000105,1.6829268292682928
B001135,K000148,1.702127659574468
B001135,K000367,1.6800000000000002
B001135,K000305,1.7
B001135,K000352,0.76
B001135,L000550,0.7083333333333334
B001135,L000123,1.6800000000000002
B001135,L000174,0.64
B001135,L000261,1.6800000000000002
B001135,L000304,1.7551020408163265
B001135,L000035,0.6875
B001135,L000447,1.8571428571428572
B001135,L000504,0.7872340425531915
B001135,M001162,0.88
B001135,M000303,0.9333333333333333
B001135,M001170,1.74
B001135,M000355,1.88
B001135,M000639,1.6530612244897958
B001135,M000702,1.7142857142857144
B001135,M001153,0.74
B001135,M001111,0.6875
B001135,N000032,0.6938775510204082
B001135,N000180,1.7142857142857144
B001135,O000167,1.6
B001135,P000590,1.74
B001135,R000122,0.64
B001135,R000146,0.64
B001135,R000307,0.7959183673469388
B001135,R000361,1.7142857142857144
B001135,S001163,0.74
B001135,S000033,0.5306122448979592
B001135,S000148,1.6530612244897958
B001135,S001141,0.7708333333333334
B001135,S000320,0.7959183673469388
B001135,S001142,1.76
B001135,S000663,1.78
B001135,S000709,1.78
B001135,S000770,1.6400000000000001
B001135,S000888,1.78
B001135,S001078,0.76
B001135,T000464,1.62
B001135,T000162,0.75
B001135,T000250,0.8775510204081632
B001135,V000127,0.7959183673469388
B001135,V000126,0.8367346938775511
B001135,W000154,1.8
B001135,W000803,1.7346938775510203
B001135,W000802,0.66
B001135,W000437,0.8421052631578947
B001135,W000779,1.6666666666666665
B001210,C000127,1.8333333333333335
B001210,C000141,1.8541666666666665
B001210,C000174,1.7708333333333335
B001210,C001070,0.8125
B001210,C000286,1.5957446808510638
B001210,C001041,1.8620689655172413
B001210,C000560,0.3617021276595745
B001210,C000567,1.6595744680851063
B001210,C001057,1.7234042553191489
B001210,C001035,1.7291666666666665
B001210,C000705,0.7708333333333334
B001210,C001071,1.5957446808510638
B001210,C001056,1.5319148936170213
B001210,C000858,1.5555555555555556
B001210,C000880,0.5531914893617021
B001210,D000595,0.2222222222222222
B001210,D000388,1.878787878787879
B001210,D000601,0.6222222222222222
B001210,D000407,1.7083333333333335
B001210,D000432,0.8695652173913043
B001210,D000563,1.8541666666666665
B001210,E000194,1.4782608695652173
B001210,E000285,1.4893617021276595
B001210,F000061,0.9166666666666666
B001210,F000062,1.8125
B001210,G000359,0.5217391304347826
B001210,G000386,0.7083333333333334
B001210,G000445,0.45454545454545453
B001210,H001028,1.5531914893617023
B001210,H000206,1.911111111111111
B001210,H000338,1.702127659574468
B001210,H001016,1.6875
B001210,I000024,0.34782608695652173
B001210,I000025,1.7777777777777777
B001210,I000055,1.608695652173913
B001210,J000177,1.6896551724137931
B001210,K000105,1.8974358974358974
B001210,K000148,1.8666666666666667
B001210,K000367,1.875
B001210,K000305,1.8125
B001210,K000352,0.44680851063829785
B001210,L000550,1.7391304347826086
B001210,L000123,1.8297872340425532
B001210,L000174,1.9166666666666665
B001210,L000261,1.8333333333333335
B001210,L000304,1.7446808510638299
B001210,L000035,1.7608695652173914
B001210,L000447,1.6428571428571428
B001210,L000504,1.7333333333333334
B001210,M001162,1.6041666666666665
B001210,M000303,0.5
B001210,M001170,1.8125
B001210,M000355,1.6041666666666665
B001210,M000639,1.872340425531915
B001210,M000702,1.7872340425531914
B001210,M001153,1.7446808510638299
B001210,M001111,1.8478260869565217
B001210,N000032,1.7391304347826086
B001210,N000180,1.7872340425531914
B001210,O000167,1.8095238095238095
B001210,P000590,1.7708333333333335
B001210,R000122,0.8958333333333334
B001210,R000146,1.875
B001210,R000307,1.6382978723404256
B001210,R000361,1.8125
B001210,S001163,1.8125
B001210,S000033,0.8936170212765957
B001210,S000148,1.851063829787234
B001210,S001141,0.5652173913043478
B001210,S000320,0.6382978723404256
B001210,S001142,1.7708333333333335
B001210,S000663,1.75
B001210,S000709,0.7659574468085106
B001210,S000770,1.8333333333333335
B001210,S000888,1.7659574468085106
B001210,S001078,0.625
B001210,T000464,0.8541666666666666
B001210,T000162,0.6153846153846154
B001210,T000250,0.6170212765957447
B001210,V000127,1.4468085106382977
B001210,V000126,1.5869565217391304
B001210,W000154,1.697674418604651
B001210,W000803,0.8125
B001210,W000802,0.8333333333333334
B001210,W000437,0.5294117647058824
B001210,W000779,0.8260869565217391
C000127,C000141,2.9607843137254903
C000127,C000174,1.843137254901961
C000127,C001070,1.843137254901961
C000127,C000286,1.6800000000000002
C000127,C001041,5.933333333333334
C000127,C000560,0.34
C000127,C000567,2.76
C000127,C001057,1.8
C000127,C001035,4.784313725490196
C000127,C000705,0.803921568627451
C000127,C001071,1.6600000000000001
C000127,C001056,1.62
C000127,C000858,1.6458333333333335
C000127,C000880,0.68
C000127,D000595,0.2916666666666667
C000127,D000388,3.942857142857143
C000127,D000601,0.75
C000127,D000407,2.76
C000127,D000432,3.8958333333333335
C000127,D000563,4.96078431372549
C000127,E000194,1.5306122448979593
C000127,E000285,1.6
C000127,F000061,2.8627450980392157
C000127,F000062,5.921568627450981
C000127,G000359,0.5714285714285714
C000127,G000386,0.7843137254901961
C000127,G000445,0.5434782608695652
C000127,H001028,1.6122448979591837
C000127,H000206,2.8958333333333335
C000127,H000338,2.76
C000127,H001016,1.7647058823529411
C000127,I000024,0.4791666666666667
C000127,I000025,3.8958333333333335
C000127,I000055,1.693877551020408
C000127,J000177,3.90625
C000127,K000105,3.951219512195122
C000127,K000148,4.9375
C000127,K000367,4.901960784313726
C000127,K000305,2.9215686274509802
C000127,K000352,0.46
C000127,L000550,3.857142857142857
C000127,L000123,4.9399999999999995
C000127,L000174,5.901960784313726
C000127,L000261,4.9411764705882355
C000127,L000304,4.86
C000127,L000035,3.877551020408163
C000127,L000447,2.689655172413793
C000127,L000504,1.7916666666666665
C000127,M001162,1.6862745098039216
C000127,M000303,0.4666666666666667
C000127,M001170,2.843137254901961
C000127,M000355,2.686274509803922
C000127,M000639,4.96
C000127,M000702,3.9
C000127,M001153,2.8
C000127,M001111,4.959183673469388
C000127,N000032,2.8979591836734695
C000127,N000180,2.86
C000127,O000167,3.857142857142857
C000127,P000590,2.843137254901961
C000127,R000122,1.8627450980392157
C000127,R000146,5.9411764705882355
C000127,R000307,1.76
C000127,R000361,1.92
C000127,S001163,5.882352941176471
C000127,S000033,1.88
C000127,S000148,6.96
C000127,S001141,0.6938775510204082
C000127,S000320,0.76
C000127,S001142,3.843137254901961
C000127,S000663,2.8235294117647056
C000127,S000709,2.84
C000127,S000770,6.9411764705882355
C000127,S000888,3.84
C000127,S001078,0.6862745098039216
C000127,T000464,1.9607843137254903
C000127,T000162,1.5384615384615383
C000127,T000250,0.68
C000127,V000127,1.52
C000127,V000126,1.6530612244897958
C000127,W000154,1.7608695652173914
C000127,W000803,3.88
C000127,W000802,2.803921568627451
C000127,W000437,0.7368421052631579
C000127,W000779,0.9795918367346939
C000141,C000174,2.8627450980392157
C000141,C001070,1.8627450980392157
C000141,C000286,1.7
C000141,C001041,3.966666666666667
C000141,C000560,1.3599999999999999
C000141,C000567,2.74
C000141,C001057,1.8199999999999998
C000141,C001035,4.803921568627451
C000141,C000705,1.8235294117647058
C000141,C001071,1.6800000000000002
C000141,C001056,2.64
C000141,C000858,1.6666666666666665
C000141,C000880,0.66
C000141,D000595,0.2708333333333333
C000141,D000388,3.9714285714285715
C000141,D000601,0.7291666666666666
C000141,D000407,1.78
C000141,D000432,2.875
C000141,D000563,4.980392156862745
C000141,E000194,1.5510204081632653
C000141,E000285,1.58
C000141,F000061,1.843137254901961
C000141,F000062,2.9411764705882355
C000141,G000359,0.5918367346938775
C000141,G000386,0.803921568627451
C000141,G000445,0.5652173913043478
C000141,H001028,1.6326530612244898
C000141,H000206,2.9166666666666665
C000141,H000338,3.7800000000000002
C000141,H001016,2.784313725490196
C000141,I000024,0.4583333333333333
C000141,I000025,3.9166666666666665
C000141,I000055,1.7142857142857144
C000141,J000177,2.875
C000141,K000105,4.951219512195122
C000141,K000148,3.9583333333333335
C000141,K000367,2.9215686274509802
C000141,K000305,3.9411764705882355
C000141,K000352,0.48
C000141,L000550,1.836734693877551
C000141,L000123,3.96
C000141,L000174,3.9215686274509802
C000141,L000261,3.9607843137254903
C000141,L000304,3.88
C000141,L000035,2.8979591836734695
C000141,L000447,2.689655172413793
C000141,L000504,1.8125
C000141,M001162,1.7058823529411766
C000141,M000303,0.5333333333333333
C000141,M001170,3.8627450980392157
C000141,M000355,1.7058823529411766
C000141,M000639,3.98
C000141,M000702,3.92
C000141,M001153,1.8199999999999998
C000141,M001111,2.979591836734694
C000141,N000032,2.877551020408163
C000141,N000180,2.88
C000141,O000167,4.904761904761905
C000141,P000590,2.8627450980392157
C000141,R000122,1.8823529411764706
C000141,R000146,3.9607843137254903
C000141,R000307,1.74
C000141,R000361,2.94
C000141,S001163,1.9019607843137254
C000141,S000033,1.8599999999999999
C000141,S000148,4.98
C000141,S001141,0.673469387755102
C000141,S000320,0.74
C000141,S001142,3.8627450980392157
C000141,S000663,3.843137254901961
C000141,S000709,3.86
C000141,S000770,3.9215686274509802
C000141,S000888,3.86
C000141,S001078,0.7058823529411765
C000141,T000464,1.9411764705882353
C000141,T000162,0.5384615384615384
C000141,T000250,0.7
C000141,V000127,1.5
C000141,V000126,1.6734693877551021
C000141,W000154,2.782608695652174
C000141,W000803,2.9
C000141,W000802,0.8235294117647058
C000141,W000437,0.6842105263157895
C000141,W000779,1.9591836734693877
C000174,C001070,1.9019607843137254
C000174,C000286,1.74
C000174,C001041,2.8333333333333335
C000174,C000560,0.4
C000174,C000567,2.7800000000000002
C000174,C001057,1.8599999999999999
C000174,C001035,2.843137254901961
C000174,C000705,1.9411764705882353
C000174,C001071,1.72
C000174,C001056,1.6800000000000002
C000174,C000858,1.7083333333333335
C000174,C000880,0.7
C000174,D000595,0.3333333333333333
C000174,D000388,2.857142857142857
C000174,D000601,0.7708333333333334
C000174,D000407,1.8199999999999998
C000174,D000432,1.8541666666666665
C000174,D000563,2.8627450980392157
C000174,E000194,1.6122448979591837
C000174,E000285,1.62
C000174,F000061,0.7647058823529411
C000174,F000062,1.9019607843137254
C000174,G000359,0.6122448979591837
C000174,G000386,0.8431372549019608
C000174,G000445,0.5869565217391305
C000174,H001028,1.6734693877551021
C000174,H000206,1.8541666666666665
C000174,H000338,1.8199999999999998
C000174,H001016,2.8235294117647056
C000174,I000024,0.5
C000174,I000025,2.9166666666666665
C000174,I000055,1.7551020408163265
C000174,J000177,1.875
C000174,K000105,2.902439024390244
C000174,K000148,2.8958333333333335
C000174,K000367,2.8823529411764706
C000174,K000305,2.9019607843137254
C000174,K000352,0.52
C000174,L000550,1.8775510204081631
C000174,L000123,2.84
C000174,L000174,1.843137254901961
C000174,L000261,2.843137254901961
C000174,L000304,2.88
C000174,L000035,1.8979591836734695
C000174,L000447,2.689655172413793
C000174,L000504,1.8333333333333335
C000174,M001162,1.7450980392156863
C000174,M000303,0.6666666666666666
C000174,M001170,2.9019607843137254
C000174,M000355,1.7450980392156863
C000174,M000639,2.86
C000174,M000702,2.92
C000174,M001153,1.8599999999999999
C000174,M001111,1.8775510204081631
C000174,N000032,1.8775510204081631
C000174,N000180,2.92
C000174,O000167,2.857142857142857
C000174,P000590,2.9019607843137254
C000174,R000122,0.803921568627451
C000174,R000146,1.843137254901961
C000174,R000307,1.78
C000174,R000361,2.9
C000174,S001163,1.9411764705882353
C000174,S000033,0.74
C000174,S000148,2.86
C000174,S001141,0.6938775510204082
C000174,S000320,0.78
C000174,S001142,2.9019607843137254
C000174,S000663,2.8823529411764706
C000174,S000709,1.9
C000174,S000770,2.803921568627451
C000174,S000888,2.9
C000174,S001078,0.7450980392156863
C000174,T000464,1.8235294117647058
C000174,T000162,0.6153846153846154
C000174,T000250,0.74
C000174,V000127,1.54
C000174,V000126,1.7346938775510203
C000174,W000154,2.8260869565217392
C000174,W000803,1.94
C000174,W000802,0.8627450980392157
C000174,W000437,0.7368421052631579
C000174,W000779,1.836734693877551
C001070,C000286,0.78
C001070,C001041,2.8333333333333335
C001070,C000560,0.44
C001070,C000567,1.78
C001070,C001057,0.9
C001070,C001035,2.843137254901961
C001070,C000705,1.8627450980392157
C001070,C001071,0.76
C001070,C001056,0.72
C001070,C000858,0.75
C001070,C000880,0.74
C001070,D000595,0.3541666666666667
C001070,D000388,1.8857142857142857
C001070,D000601,0.8125
C001070,D000407,0.86
C001070,D000432,2.8541666666666665
C001070,D000563,1.8627450980392157
C001070,E000194,0.6326530612244898
C001070,E000285,0.66
C001070,F000061,0.7647058823529411
C001070,F000062,0.9019607843137255
C001070,G000359,0.6530612244897959
C001070,G000386,0.8823529411764706
C001070,G000445,0.5869565217391305
C001070,H001028,0.7142857142857143
C001070,H000206,0.8958333333333334
C001070,H000338,0.82
C001070,H001016,1.8235294117647058
C001070,I000024,0.5416666666666666
C001070,I000025,1.9166666666666665
C001070,I000055,0.7959183673469388
